DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
01-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,36.17,105.33,90.17,57.33,82.0,97.17,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,46.33,27.83,21.0,27.0,21.5,8.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,9.67,44.17,93.67,116.17,60.0,41.83,12.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,53.17,88.0,93.17,84.17,88.0,67.67,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,8.33,31.5,59.0,19.33,33.67,52.0,27.33,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,26.5,94.33,52.33,69.83,52.67,55.5,17.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.0,25.0,55.67,64.67,156.83,146.17,87.0,22.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,12.33,51.33,86.5,86.83,119.0,131.67,84.83,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,38.17,135.5,216.33,265.17,267.0,219.5,134.33,38.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,38.5,134.33,212.33,256.17,252.5,203.17,122.33,30.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,65.0,194.0,80.5,79.17,89.83,70.5,40.17,9.17,0.17,0.0,0.0,0.0,0.17,0.33,0.0,0.0
12-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,8.67,29.0,53.33,64.0,79.0,80.83,59.5,20.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,4.0,12.83,22.83,29.67,31.33,22.5,14.0,7.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,18.17,48.33,36.0,39.83,67.33,186.33,50.83,14.17,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,24.33,117.33,60.5,111.67,175.67,91.33,78.17,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,69.83,243.5,277.83,238.17,226.83,148.17,43.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,19.17,57.5,94.17,100.17,93.17,76.0,47.67,15.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,113.67,171.5,168.0,261.83,235.83,186.0,111.0,41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,41.83,146.33,232.5,284.5,240.0,231.33,155.67,49.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,35.5,122.33,162.67,199.17,266.83,230.0,111.33,38.67,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.17,44.0,59.17,71.83,77.0,54.33,43.67,19.17,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,34.33,203.67,280.33,274.17,216.0,136.17,56.33,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,48.83,154.0,201.83,211.5,133.0,42.33,31.0,9.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,32.67,85.17,146.17,184.5,171.5,112.33,72.83,27.17,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,32.5,87.67,72.5,87.67,104.5,110.5,38.67,10.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.67,76.33,247.17,299.5,305.83,258.83,180.17,75.83,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,77.5,170.67,244.67,290.33,253.83,203.17,126.17,83.33,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,74.33,182.0,271.5,316.5,284.17,196.5,102.33,55.67,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,36.0,138.83,247.33,293.33,288.0,207.5,125.33,76.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,11.0,33.5,54.17,76.5,78.83,84.0,45.83,14.67,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-01-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.83,44.67,50.33,70.5,190.0,94.67,75.0,28.67,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,82.83,174.33,255.83,328.67,243.67,266.67,204.0,82.33,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,54.17,105.67,158.67,109.67,127.33,89.67,51.5,37.17,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,28.17,60.83,67.5,101.67,113.67,135.67,183.67,48.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.83,29.5,48.5,83.17,116.17,102.0,65.5,71.0,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,32.0,61.5,108.0,189.0,144.5,128.17,49.83,18.83,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,16.67,71.5,188.5,93.33,145.83,97.0,77.17,49.83,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,24.33,83.33,158.67,286.0,297.17,248.83,160.0,69.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,25.5,43.83,66.83,79.83,55.17,39.83,25.0,14.5,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,50.83,115.83,144.33,175.17,195.5,222.33,91.67,36.83,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,74.5,49.0,172.17,224.5,174.5,203.33,125.33,57.5,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,59.0,130.5,126.67,58.0,70.17,63.5,69.33,25.17,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33,130.83,175.67,213.5,296.0,278.5,129.0,203.0,153.33,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,141.67,223.83,238.67,310.67,232.17,213.67,110.83,26.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,22.83,53.17,85.67,76.0,50.33,33.17,35.33,20.0,7.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
15-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.17,92.17,196.83,221.6,333.0,273.67,142.33,66.33,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,52.33,36.67,28.83,74.17,157.83,161.17,173.17,72.17,24.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0
17-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.17,87.67,146.33,188.83,164.33,126.33,200.83,111.5,27.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0
18-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,27.17,43.33,50.17,32.17,43.5,54.67,72.17,47.5,11.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0
19-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.5,34.67,58.5,77.67,132.17,137.83,53.67,88.67,59.5,37.67,19.83,0.5,0.0,0.0,0.0,0.0,0.0,0.0
20-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83,78.33,139.83,225.67,331.17,283.33,231.33,113.67,60.67,30.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
21-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.17,11.0,44.5,111.0,112.17,191.33,82.33,52.67,62.83,22.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.83,18.67,80.67,221.67,154.17,122.0,83.67,77.17,60.5,25.67,10.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
23-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,1.67,10.5,29.67,111.33,244.5,222.67,310.33,180.67,130.33,87.33,40.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0
24-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.33,27.83,49.5,37.17,54.17,208.83,88.33,135.67,86.17,96.33,46.67,2.5,0.0,0.0,0.0,0.0,0.0,0.0
25-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.83,97.17,255.33,476.67,288.5,291.17,447.83,193.5,211.67,52.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0
26-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.17,11.33,37.5,63.67,94.5,104.0,124.5,138.5,154.5,115.5,55.83,4.5,0.0,0.0,0.0,0.0,0.0,0.0
27-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.33,219.67,333.5,368.5,482.33,458.0,457.17,323.33,202.83,53.83,2.83,0.0,0.0,0.0,0.0,0.0,0.0
28-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22.17,39.83,132.17,199.17,188.83,121.5,83.0,53.33,34.67,28.5,1.17,0.0,0.0,0.0,0.0,0.0,0.0
29-02-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.67,11.17,35.5,52.17,82.0,117.17,103.5,85.33,58.5,38.83,16.33,1.83,0.0,0.0,0.0,0.0,0.0,0.0
01-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,2.33,81.83,143.83,203.17,425.67,355.5,103.0,89.17,91.17,58.33,32.83,6.0,0.0,0.0,0.0,0.0,0.0,0.0
02-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,245.0,371.83,461.67,330.67,507.17,299.17,245.83,117.33,20.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0
03-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,2.5,25.0,87.67,184.17,120.67,181.33,385.33,340.33,157.83,110.17,51.33,1.83,0.0,0.0,0.0,0.0,0.0,0.0
04-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,2.33,35.5,77.83,166.67,493.17,454.17,511.0,460.33,377.17,216.0,74.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0
05-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.67,7.33,34.33,108.0,174.17,107.17,119.33,110.33,127.83,93.83,31.67,3.83,0.0,0.0,0.0,0.0,0.0,0.0
06-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,6.5,53.83,194.33,380.67,407.83,502.5,417.0,453.33,471.0,75.0,40.33,8.83,0.0,0.0,0.0,0.0,0.0,0.0
07-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,9.83,106.0,245.67,381.0,478.83,520.83,537.33,346.33,315.5,119.33,63.0,17.33,0.0,0.0,0.0,0.0,0.0,0.0
08-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,13.5,112.5,258.83,398.17,496.83,533.5,536.0,495.83,400.0,272.83,131.0,18.67,0.0,0.0,0.0,0.0,0.0,0.0
09-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,5.33,49.83,264.0,421.17,394.5,397.33,547.83,435.67,350.83,184.67,65.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0
10-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,9.5,57.67,94.83,123.67,157.33,101.33,175.83,213.5,143.5,108.67,74.33,13.17,0.0,0.0,0.0,0.0,0.0,0.0
11-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,3.83,31.33,53.0,64.17,70.17,77.83,114.83,76.67,59.0,64.83,23.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.83,28.0,91.33,134.33,251.33,314.0,233.33,87.5,61.17,73.33,39.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0
13-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,6.17,34.5,95.0,97.83,138.17,126.17,144.17,181.5,103.17,95.17,49.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,28.0,155.83,320.67,454.67,519.17,579.0,490.17,512.67,329.17,236.33,92.33,24.0,0.0,0.0,0.0,0.0,0.0,0.0
15-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,18.83,86.33,193.17,142.5,158.83,341.67,265.17,427.67,310.33,267.33,169.0,27.5,0.17,0.0,0.0,0.0,0.0,0.0
16-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,7.83,57.0,117.0,217.33,217.67,255.17,320.5,442.17,534.0,302.0,150.0,24.83,0.0,0.0,0.0,0.0,0.0,0.0
17-03-2024,0.0,0.0,0.0,0.0,0.0,0.17,21.83,75.33,83.17,231.83,295.67,155.17,270.5,228.67,156.33,54.5,32.33,18.33,0.0,0.0,0.0,0.0,0.0,0.0
18-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,11.67,78.0,233.67,283.17,562.67,592.17,509.67,507.5,232.5,159.83,198.17,33.67,0.0,0.0,0.0,0.0,0.0,0.0
19-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,16.17,43.17,87.33,233.67,418.0,418.67,437.83,313.67,355.0,261.33,141.17,32.17,0.0,0.0,0.0,0.0,0.0,0.0
20-03-2024,0.0,0.0,0.0,0.0,0.0,0.0,40.33,138.0,266.83,342.83,364.83,466.83,480.0,385.0,270.5,146.17,160.83,22.5,0.0,0.0,0.0,0.0,0.0,0.0
21-03-2024,0.0,0.0,0.0,0.0,0.0,0.33,13.67,51.33,108.17,143.17,136.33,159.0,108.5,206.0,216.83,162.5,105.5,40.33,1.17,0.0,0.0,0.0,0.0,0.0
22-03-2024,0.0,0.0,0.0,0.0,0.0,0.5,21.67,27.5,37.5,68.0,97.33,154.0,105.5,104.0,113.17,42.67,32.5,11.17,0.0,0.0,0.0,0.0,0.0,0.0
23-03-2024,0.0,0.0,0.0,0.0,0.0,1.17,66.0,146.33,259.0,356.83,287.0,499.5,404.0,315.0,446.83,310.67,184.33,79.0,1.33,0.0,0.0,0.0,0.0,0.0
24-03-2024,0.0,0.0,0.0,0.0,0.0,1.0,49.67,165.83,174.83,164.83,223.83,237.33,283.67,204.67,184.33,215.17,133.33,47.0,1.0,0.0,0.0,0.0,0.0,0.0
25-03-2024,0.0,0.0,0.0,0.0,0.0,2.83,77.83,223.0,396.5,520.33,604.5,656.17,655.67,471.33,328.67,221.0,157.17,39.67,0.67,0.0,0.0,0.0,0.0,0.0
26-03-2024,0.0,0.0,0.0,0.0,0.0,2.83,71.5,151.83,266.17,257.83,252.83,246.17,354.0,338.0,205.5,176.33,105.67,48.0,1.33,0.0,0.0,0.0,0.0,0.0
27-03-2024,0.0,0.0,0.0,0.0,0.0,1.33,15.67,72.67,134.17,239.83,262.67,315.5,378.67,380.17,440.17,323.67,239.0,98.5,4.0,0.0,0.0,0.0,0.0,0.0
28-03-2024,0.0,0.0,0.0,0.0,0.0,2.17,27.0,33.67,59.17,99.17,229.67,458.0,459.67,469.5,267.83,162.0,222.83,93.5,2.83,0.0,0.0,0.0,0.0,0.0
29-03-2024,0.0,0.0,0.0,0.0,0.0,5.83,46.5,233.0,321.0,280.83,461.33,474.83,497.17,477.5,332.33,211.83,127.17,48.33,1.33,0.0,0.0,0.0,0.0,0.0
30-03-2024,0.0,0.0,0.0,0.0,0.0,0.67,13.33,21.83,34.67,52.33,59.17,59.0,73.0,108.17,74.33,136.67,120.67,64.17,5.83,0.0,0.0,0.0,0.0,0.0
31-03-2024,0.0,0.0,0.0,0.0,0.0,2.83,13.67,105.5,161.67,315.67,579.0,609.33,358.0,212.5,219.83,64.67,34.5,27.17,1.33,0.0,0.0,0.0,0.0,0.0
01-04-2024,0.0,0.0,0.0,0.0,0.0,3.83,55.83,122.17,123.33,170.0,190.33,255.83,384.83,544.83,348.67,325.5,156.83,98.0,4.17,0.0,0.0,0.0,0.0,0.0
02-04-2024,0.0,0.0,0.0,0.0,0.0,7.17,52.83,143.83,212.5,148.17,230.5,235.33,134.17,188.83,269.0,291.33,214.0,55.17,3.83,0.0,0.0,0.0,0.0,0.0
03-04-2024,0.0,0.0,0.0,0.0,0.0,6.5,50.83,73.33,115.67,153.67,143.17,159.67,279.5,189.17,204.83,276.5,126.17,21.83,1.33,0.0,0.0,0.0,0.0,0.0
04-04-2024,0.0,0.0,0.0,0.0,0.0,0.83,16.0,35.83,77.33,414.0,620.17,523.33,619.5,357.67,378.67,318.0,207.33,52.33,4.67,0.0,0.0,0.0,0.0,0.0
05-04-2024,0.0,0.0,0.0,0.0,0.0,18.0,73.5,54.17,41.67,124.5,109.33,121.83,614.67,636.33,547.33,312.83,202.33,67.67,5.83,0.0,0.0,0.0,0.0,0.0
06-04-2024,0.0,0.0,0.0,0.0,0.0,14.0,145.67,283.67,332.5,402.83,533.5,599.67,494.83,519.0,447.5,201.5,108.5,38.5,5.33,0.0,0.0,0.0,0.0,0.0
07-04-2024,0.0,0.0,0.0,0.0,0.0,9.5,133.83,240.67,429.17,487.0,578.5,678.0,639.33,495.0,499.17,290.33,138.17,21.83,1.67,0.0,0.0,0.0,0.0,0.0
08-04-2024,0.0,0.0,0.0,0.0,0.33,18.83,118.83,215.5,378.33,346.83,291.0,361.83,370.83,417.0,275.83,393.33,268.83,99.33,8.33,0.0,0.0,0.0,0.0,0.0
09-04-2024,0.0,0.0,0.0,0.0,0.0,20.0,93.83,179.33,267.33,189.0,217.83,122.67,154.83,339.5,235.0,188.83,72.33,42.0,5.83,0.0,0.0,0.0,0.0,0.0
10-04-2024,0.0,0.0,0.0,0.0,0.0,25.0,165.83,291.67,455.33,604.0,724.5,758.67,750.33,701.17,598.83,363.33,184.83,81.17,12.83,0.0,0.0,0.0,0.0,0.0
11-04-2024,0.0,0.0,0.0,0.0,0.0,2.17,17.17,27.5,77.83,134.83,186.17,280.83,236.5,139.5,123.83,82.33,39.33,25.0,5.17,0.0,0.0,0.0,0.0,0.0
12-04-2024,0.0,0.0,0.0,0.0,0.17,23.5,106.0,273.33,380.67,558.17,641.67,660.67,606.0,633.17,533.17,327.0,210.67,87.5,11.67,0.0,0.0,0.0,0.0,0.0
13-04-2024,0.0,0.0,0.0,0.0,0.0,32.83,132.0,230.17,369.5,488.67,583.0,635.0,626.33,602.83,484.5,362.17,223.17,111.67,19.33,0.0,0.0,0.0,0.0,0.0
14-04-2024,0.0,0.0,0.0,0.0,0.0,19.17,85.17,194.0,313.0,537.17,682.17,740.5,537.83,606.83,452.83,331.67,201.17,67.83,9.67,0.0,0.0,0.0,0.0,0.0
15-04-2024,0.0,0.0,0.0,0.0,0.17,25.67,135.5,141.17,134.83,158.33,256.0,203.67,66.0,187.33,360.83,340.67,188.83,68.67,26.83,0.0,0.0,0.0,0.0,0.0
16-04-2024,0.0,0.0,0.0,0.0,0.17,16.83,67.0,204.5,121.83,157.67,244.17,282.67,165.17,129.17,63.5,93.67,225.0,122.17,22.83,0.0,0.0,0.0,0.0,0.0
17-04-2024,0.33,0.0,0.0,0.0,0.67,68.5,205.83,49.0,304.67,66.83,417.17,518.0,714.33,377.17,189.5,301.17,207.67,67.17,24.5,0.0,0.0,0.0,0.0,0.0
18-04-2024,0.0,0.0,0.0,0.0,1.5,88.5,186.0,296.67,319.17,353.67,697.5,495.83,439.17,663.0,387.0,221.33,195.5,74.17,15.33,0.0,0.0,0.0,0.0,0.0
19-04-2024,0.0,0.0,0.0,0.0,0.5,9.83,27.17,100.33,214.83,271.17,366.83,427.33,625.17,441.33,436.33,301.33,152.5,67.33,18.5,0.17,0.0,0.0,0.0,0.0
20-04-2024,0.0,0.0,0.0,0.0,1.33,28.33,155.83,344.33,272.0,325.67,579.67,509.33,508.0,470.17,394.83,291.0,165.5,93.67,25.17,0.17,0.0,0.0,0.0,0.0
21-04-2024,0.0,0.0,0.0,0.0,3.0,78.83,196.0,366.17,547.5,624.83,705.5,748.5,720.33,696.5,641.83,424.83,303.33,126.67,16.0,0.0,0.0,0.0,0.0,0.0
22-04-2024,0.0,0.0,0.0,0.0,1.17,53.83,146.17,319.83,422.33,426.0,380.0,575.5,426.67,414.5,128.83,303.83,185.5,117.33,37.67,0.17,0.0,0.0,0.0,0.0
23-04-2024,0.0,0.0,0.0,0.0,4.17,98.0,259.83,450.0,501.33,665.17,759.83,771.5,660.67,570.0,543.5,154.17,60.83,64.5,18.17,0.5,0.0,0.0,0.0,0.0
24-04-2024,0.0,0.0,0.0,0.0,4.0,62.5,216.5,206.33,317.17,360.33,455.67,428.17,596.67,657.17,472.33,300.17,254.0,159.67,39.83,0.17,0.0,0.0,0.0,0.0
25-04-2024,0.0,0.0,0.0,0.0,2.17,30.17,75.0,134.33,208.33,153.17,347.33,343.83,339.0,231.33,63.67,39.5,27.17,66.33,7.67,0.0,0.0,0.0,0.0,0.0
26-04-2024,0.0,0.0,0.0,0.0,3.83,85.67,268.33,366.5,473.17,658.17,617.5,829.33,714.67,626.83,499.0,330.33,246.17,127.17,46.67,0.83,0.0,0.0,0.0,0.0
27-04-2024,0.0,0.0,0.0,0.0,2.5,16.0,26.0,99.33,262.33,449.0,426.5,510.0,636.17,189.83,348.5,191.33,91.0,32.33,13.83,0.0,0.0,0.0,0.0,0.0
28-04-2024,0.0,0.0,0.0,0.0,4.0,20.33,94.67,181.67,463.33,179.17,404.0,295.0,175.83,339.0,259.33,61.33,72.5,108.83,47.33,0.83,0.0,0.0,0.0,0.0
29-04-2024,0.0,0.0,0.0,0.0,10.5,25.83,39.17,370.83,579.5,704.83,770.17,841.83,692.17,628.17,646.67,420.5,315.5,107.67,40.0,3.17,0.0,0.0,0.0,0.0
30-04-2024,0.0,0.0,0.0,0.0,0.83,21.17,151.67,273.0,247.17,592.0,609.83,562.67,576.83,542.5,370.5,112.67,144.33,84.0,45.67,1.0,0.0,0.0,0.0,0.0
01-05-2024,0.0,0.0,0.0,0.0,5.0,64.17,240.0,404.17,539.67,658.17,728.0,764.0,771.17,710.0,600.83,441.0,250.5,144.0,44.17,0.67,0.0,0.0,0.0,0.0
02-05-2024,0.0,0.0,0.0,0.0,10.67,89.5,263.17,400.5,495.83,620.5,764.67,767.33,721.17,694.83,599.67,467.17,289.5,56.5,11.33,0.33,0.0,0.0,0.0,0.0
03-05-2024,0.0,0.0,0.0,0.0,3.0,9.0,19.0,32.5,60.83,97.67,81.83,104.0,85.17,125.33,175.0,212.5,168.67,78.67,28.67,1.0,0.0,0.0,0.0,0.0
04-05-2024,0.0,0.0,0.0,0.0,8.17,113.83,248.67,306.17,423.67,468.0,533.0,598.33,383.83,409.5,276.67,24.5,24.67,41.5,34.83,1.33,0.0,0.0,0.0,0.0
05-05-2024,0.0,0.0,0.0,0.0,4.5,99.83,255.17,403.33,527.0,702.67,349.17,364.33,249.17,312.67,165.0,238.0,297.33,215.0,66.0,3.67,0.0,0.0,0.0,0.0
06-05-2024,0.0,0.0,0.0,0.0,6.0,40.33,84.83,266.83,452.83,583.83,625.33,560.33,557.0,582.67,357.17,173.83,96.33,23.67,9.67,0.5,0.0,0.0,0.0,0.0
07-05-2024,0.0,0.0,0.0,0.0,25.5,110.0,241.17,438.83,550.83,697.83,715.5,496.0,831.17,767.33,670.67,535.0,390.33,221.0,69.17,2.67,0.0,0.0,0.0,0.0
08-05-2024,0.0,0.0,0.0,0.0,2.67,22.17,44.83,78.0,159.83,94.5,143.17,162.0,240.5,138.17,132.17,172.67,278.33,264.0,53.67,3.33,0.0,0.0,0.0,0.0
09-05-2024,0.0,0.0,0.0,0.0,18.5,126.83,289.83,431.17,553.5,526.83,373.17,586.83,508.33,610.67,559.67,536.17,383.33,143.5,115.67,7.83,0.0,0.0,0.0,0.0
10-05-2024,0.0,0.0,0.0,0.5,25.17,130.17,284.83,408.33,554.67,666.0,739.5,693.5,551.17,545.83,478.83,355.67,285.5,187.5,89.0,5.0,0.0,0.0,0.0,0.0
11-05-2024,0.0,0.0,0.0,0.0,21.0,101.67,265.83,424.5,512.67,569.17,770.17,814.17,814.17,737.0,642.5,506.0,367.67,209.67,71.67,5.5,0.0,0.0,0.0,0.0
12-05-2024,0.0,0.0,0.0,0.0,30.17,127.83,303.83,452.67,579.17,693.5,773.17,814.67,770.83,708.5,571.0,438.33,371.33,127.5,46.17,4.0,0.0,0.0,0.0,0.0
13-05-2024,0.0,0.0,0.0,0.17,31.33,124.83,343.67,448.0,589.33,568.33,752.33,748.67,402.17,306.33,185.67,416.33,256.17,204.17,87.67,4.5,0.0,0.0,0.0,0.0
14-05-2024,0.0,0.0,0.0,0.17,39.5,162.5,315.17,468.83,618.0,732.5,779.5,832.67,728.67,619.5,618.0,443.83,336.17,152.83,28.5,0.0,0.0,0.0,0.0,0.0
